full_key,namespace,key,source_en,target_it
ST_Inventory/Input_Deselect,ST_Inventory,Input_Deselect,Deselect,Deseleziona
ST_Inventory/Input_Equip,ST_Inventory,Input_Equip,Equip,Equipaggia
ST_Inventory/Input_FreeCamMode,ST_Inventory,Input_FreeCamMode,Free Cam Mode,Visuale libera
ST_Inventory/Input_HeavyAttack,ST_Inventory,Input_HeavyAttack,Heavy Attack,Attacco pesante
ST_Inventory/Input_InspectItem,ST_Inventory,Input_InspectItem,Inspect Item,Ispeziona oggetto
ST_Inventory/Input_Inspection_Move,ST_Inventory,Input_Inspection_Move,Move,Muovi
ST_Inventory/Input_Interact,ST_Inventory,Input_Interact,Interact,Interagisci
ST_Inventory/Input_Interact_Switch,ST_Inventory,Input_Interact_Switch,Interact Switch,Cambia interazione
ST_Inventory/Input_Jump,ST_Inventory,Input_Jump,Jump,Salto
ST_Inventory/Input_Kick,ST_Inventory,Input_Kick,Kick,Calcio
ST_Inventory/Input_LightAttack,ST_Inventory,Input_LightAttack,Light Attack,Attacco leggero
ST_Inventory/Input_MarkItemAsKnown,ST_Inventory,Input_MarkItemAsKnown,Remove Highlights,Rimuovi contrassegni novità
ST_Inventory/Input_Move,ST_Inventory,Input_Move,Move Character,Muovi personaggio
ST_Inventory/Input_Move_Backwards,ST_Inventory,Input_Move_Backwards,Move Backwards,Muovi all'indietro
ST_Inventory/Input_Move_Forward,ST_Inventory,Input_Move_Forward,Move Forward,Avanti
ST_Inventory/Input_Move_Left,ST_Inventory,Input_Move_Left,Move Left,Sinistra
ST_Inventory/Input_Move_Right,ST_Inventory,Input_Move_Right,Move Right,Destra
ST_Inventory/Input_NoKeySet,ST_Inventory,Input_NoKeySet,- No Key Set -,- Nessun tasto assegnato -
ST_Inventory/Input_Open,ST_Inventory,Input_Open,Open,Apri
ST_Inventory/Input_OpenRadial,ST_Inventory,Input_OpenRadial,Open Radial Menu,Apri menu radiale
ST_Inventory/Input_PauseMenu,ST_Inventory,Input_PauseMenu,Toggle Pause Menu,Menu di pausa
ST_Inventory/Input_PhotoMode,ST_Inventory,Input_PhotoMode,Photo Mode,Modalità foto
ST_Inventory/Input_PickUp,ST_Inventory,Input_PickUp,Pick Up,Raccogli
ST_Inventory/Input_PressToStart,ST_Inventory,Input_PressToStart,Press to Start,Premi Spazio per iniziare
ST_Inventory/Input_Quit,ST_Inventory,Input_Quit,Quit Game,Esci dal gioco
ST_Inventory/Input_RemoveIngredient,ST_Inventory,Input_RemoveIngredient,Remove Ingredient,Rimuovi ingrediente
ST_Inventory/Input_ResetTransform,ST_Inventory,Input_ResetTransform,Reset Position,Ripristina posizione
ST_Inventory/Input_ReturnToInventory,ST_Inventory,Input_ReturnToInventory,Return To Inventory,Torna all'inventario
ST_Inventory/Input_Rotate,ST_Inventory,Input_Rotate,Rotate,Ruota
ST_Inventory/Input_RotateCharacter,ST_Inventory,Input_RotateCharacter,Rotate Character,Ruota personaggio
ST_Inventory/Input_SaveSkillTree,ST_Inventory,Input_SaveSkillTree,Save Skill Tree,Salva albero abilità
ST_Inventory/Input_Select,ST_Inventory,Input_Select,Select,Seleziona
ST_Inventory/Input_Settings_ApplyChanges,ST_Inventory,Input_Settings_ApplyChanges,Apply Changes,Applica modifiche
ST_Inventory/Input_Settings_IgnoreChanges,ST_Inventory,Input_Settings_IgnoreChanges,Ignore Changes,Ignora modifiche
ST_Inventory/Input_Settings_ResetCategoryToDefault,ST_Inventory,Input_Settings_ResetCategoryToDefault,Reset Current Category To Default,Ripristina categoria ai valori predefiniti
ST_Inventory/Input_Settings_ResetToDefault,ST_Inventory,Input_Settings_ResetToDefault,Reset To Default,Ripristina predefiniti
ST_Inventory/Input_SkillTree_AllocateNode,ST_Inventory,Input_SkillTree_AllocateNode,Allocate,Assegna nodo
ST_Inventory/Input_SkillTree_DeallocateNode,ST_Inventory,Input_SkillTree_DeallocateNode,Deallocate,Rimuovi nodo
ST_Inventory/Input_SkillTree_SwitchMode,ST_Inventory,Input_SkillTree_SwitchMode,Switch SkillTree Mode,Cambia modalità
ST_Inventory/Input_SkillTree_Zoom,ST_Inventory,Input_SkillTree_Zoom,Zoom,Ingrandisci albero abilità
ST_Inventory/Input_Skilltree_Pan,ST_Inventory,Input_Skilltree_Pan,Pan,Sposta visuale albero abilità
ST_Inventory/Input_SkipCutscene,ST_Inventory,Input_SkipCutscene,Skip Cutscene,Salta filmato
ST_Inventory/Input_SkipDialogLine,ST_Inventory,Input_SkipDialogLine,Skip Dialog Line,Salta battuta dialogo
ST_Inventory/Input_SkipFlavorLine,ST_Inventory,Input_SkipFlavorLine,Skip Flavor Line,Salta battuta
ST_Inventory/Input_SortInventory,ST_Inventory,Input_SortInventory,Sort Inventory,Ordina inventario
ST_Inventory/Input_SortInventory_ByDate,ST_Inventory,Input_SortInventory_ByDate,Recently Added,Aggiunti di recente
ST_Inventory/Input_SortInventory_ByType,ST_Inventory,Input_SortInventory_ByType,By Type,Per tipo
ST_Inventory/Input_SortInventory_ByValue,ST_Inventory,Input_SortInventory_ByValue,By Value,Per valore
ST_Inventory/Input_SpecialAttackLink,ST_Inventory,Input_SpecialAttackLink,Special Attack Enabler,Attivatore attacco speciale
ST_Inventory/Input_Spell_Cast,ST_Inventory,Input_Spell_Cast,Cast Spell,Lancia incantesimo
ST_Inventory/Input_Spell_Hold,ST_Inventory,Input_Spell_Hold,Hold Spell,Trattieni incantesimo
ST_Inventory/Input_Sprint,ST_Inventory,Input_Sprint,Sprint,Scatto rapido
ST_Inventory/Input_Swim_Dive,ST_Inventory,Input_Swim_Dive,Dive,Immergiti
ST_Inventory/Input_Swim_Rise,ST_Inventory,Input_Swim_Rise,Rise,Riemergi
ST_Inventory/Input_Swim_Submerge,ST_Inventory,Input_Swim_Submerge,Submerge,Sott'acqua
ST_Inventory/Input_SwitchNext,ST_Inventory,Input_SwitchNext,Switch Next Item,Oggetto successivo
ST_Inventory/Input_SwitchPrevious,ST_Inventory,Input_SwitchPrevious,Switch Previous Item,Oggetto precedente
ST_Inventory/Input_SwitchWeapon,ST_Inventory,Input_SwitchWeapon,Switch Weapon,Cambia arma
ST_Inventory/Input_SwitchWeapon_Temporary,ST_Inventory,Input_SwitchWeapon_Temporary,Switch to Temporary Equip,Equipaggiamento temporaneo
ST_Inventory/Input_SwitchWeapon_Torch,ST_Inventory,Input_SwitchWeapon_Torch,Torch,Torcia
ST_Inventory/Input_SwitchWeapon_Unarmed,ST_Inventory,Input_SwitchWeapon_Unarmed,Unarmed,A mani nude
ST_Inventory/Input_Switch_Spell,ST_Inventory,Input_Switch_Spell,Switch Spell,Cambia magia
ST_Inventory/Input_Taunt,ST_Inventory,Input_Taunt,Clean Weapon,Pulisci arma
ST_Inventory/Input_ToggleStats,ST_Inventory,Input_ToggleStats,Toggle Stats,Attiva/disattiva statistiche
ST_Inventory/Input_TravelMap_StartTravel,ST_Inventory,Input_TravelMap_StartTravel,Travel,Viaggia
ST_Inventory/Input_Turn,ST_Inventory,Input_Turn,Turn Camera,Ruota telecamera
ST_Inventory/Input_Unequip,ST_Inventory,Input_Unequip,Unequip,Rimuovi equipaggiamento
ST_Inventory/Input_UseAlchemyIngredient,ST_Inventory,Input_UseAlchemyIngredient,Use as Ingredient,Usa come ingrediente
ST_Inventory/Input_UseAlchemyRecipe,ST_Inventory,Input_UseAlchemyRecipe,Use Recipe,Usa ricetta
ST_Inventory/Input_UseQuickSlot,ST_Inventory,Input_UseQuickSlot,Use Quick Slot,Usa slot rapido
ST_Inventory/Input_UseQuickslot_0,ST_Inventory,Input_UseQuickslot_0,Use Quick Slot 1,Usa slot rapido 1
ST_Inventory/Input_UseQuickslot_1,ST_Inventory,Input_UseQuickslot_1,Use Quick Slot 2,Usa slot rapido 2
ST_Inventory/Input_UseQuickslot_2,ST_Inventory,Input_UseQuickslot_2,Use Quick Slot 3,Usa slot rapido 3
ST_Inventory/Input_UseQuickslot_3,ST_Inventory,Input_UseQuickslot_3,Use Quick Slot 4,Usa slot rapido 4
ST_Inventory/Input_Zoom,ST_Inventory,Input_Zoom,Zoom,Ingrandisci
ST_Inventory/Sort_Ascending,ST_Inventory,Sort_Ascending,Ascending,Crescente
ST_Inventory/Sort_ByDate,ST_Inventory,Sort_ByDate,Sort by Date,Per data
ST_Inventory/Sort_ByRarity,ST_Inventory,Sort_ByRarity,Sort by Rarity,Per rarità
ST_Inventory/Sort_ByType,ST_Inventory,Sort_ByType,Sort by Type,Per tipo
ST_Inventory/Sort_ByValue,ST_Inventory,Sort_ByValue,Sort by Value,Per valore
ST_Inventory/Sort_Descending,ST_Inventory,Sort_Descending,Descending,Decrescente
ST_Inventory/Warning_Input_Conflict_ActionCannotBeUnbound,ST_Inventory,Warning_Input_Conflict_ActionCannotBeUnbound,cannot be unbound.,non può rimanere senza assegnazione.
ST_Inventory/Warning_Input_Conflict_IllegalKey,ST_Inventory,Warning_Input_Conflict_IllegalKey,Cannot bind to input,Impossibile assegnare a questo tasto
ST_Inventory/Warning_Input_Conflict_OtherKeyMapping,ST_Inventory,Warning_Input_Conflict_OtherKeyMapping,is already mapped to,è già assegnato a
ST_AbilityEffect/AbilityEffectTest,ST_AbilityEffect,AbilityEffectTest,Test,Test
ST_AbilityEffect/CastingEffect_Duration,ST_AbilityEffect,CastingEffect_Duration, for {Duration}, per {Duration}
ST_AbilityEffect/ConsumableContext_Basic,ST_AbilityEffect,ConsumableContext_Basic, , 
ST_AbilityEffect/ConsumableContext_ForCoating,ST_AbilityEffect,ConsumableContext_ForCoating,In Coating:,Come unguento:
ST_AbilityEffect/ConsumableContext_InGrenade,ST_AbilityEffect,ConsumableContext_InGrenade,In Grenade:,Come granata:
ST_AbilityEffect/ConsumableContext_InPotion,ST_AbilityEffect,ConsumableContext_InPotion,"<img id=""PotionIcon""/>","<img id=""PotionIcon""/>"
ST_AbilityEffect/DamageConversion_AttributeShift_Def,ST_AbilityEffect,DamageConversion_AttributeShift_Def,{Value} of damage to {Source} is taken as damage to {Target} instead,Il {Value} dei danni subiti a {Source} viene subito come danno a {Target}
ST_AbilityEffect/DamageConversion_AttributeShift_Off,ST_AbilityEffect,DamageConversion_AttributeShift_Off,{Value} of damage to {Source} damages {Target} instead,Il {Value} dei danni a {Source} danneggia invece {Target}
ST_AbilityEffect/DamageConversion_BonusDamage,ST_AbilityEffect,DamageConversion_BonusDamage,Deal {Value} {Source} damage as extra {Target} damage,Infligge {Value} danni da {Source} come danni aggiuntivi da {Target}
ST_AbilityEffect/DamageConversion_TypeShift_Def,ST_AbilityEffect,DamageConversion_TypeShift_Def,Take {Value} of {Source}  as {Target},Subisci il {Value} di {Source} come {Target}
ST_AbilityEffect/DamageConversion_TypeShift_Off,ST_AbilityEffect,DamageConversion_TypeShift_Off,Deal {Value} of {Source}  as {Target},Infliggi il {Value} di {Source} come {Target}
ST_AbilityEffect/Damage_Const,ST_AbilityEffect,Damage_Const,{Value} {Attribute} damage,{Value} danni da {Attribute}
ST_AbilityEffect/Damage_Ref_Caster_Current,ST_AbilityEffect,Damage_Ref_Caster_Current,{PercentageValue}% of current {ReferenceAttribute} as {Attribute} damage,{PercentageValue}% del valore attuale di {ReferenceAttribute} come danni da {Attribute}
ST_AbilityEffect/Damage_Ref_Caster_Maximum,ST_AbilityEffect,Damage_Ref_Caster_Maximum,{PercentageValue}% of max {ReferenceAttribute} as {Attribute} damage,{PercentageValue}% del valore massimo di {ReferenceAttribute} come danni da {Attribute}
ST_AbilityEffect/Damage_Ref_Target_Current,ST_AbilityEffect,Damage_Ref_Target_Current,{PercentageValue}% of target current {ReferenceAttribute} as {Attribute} damage,{PercentageValue}% del valore attuale del bersaglio di {ReferenceAttribute} come danni da {Attribute}
ST_AbilityEffect/Damage_Ref_Target_Maximum,ST_AbilityEffect,Damage_Ref_Target_Maximum,{PercentageValue}% of target max {ReferenceAttribute} as {Attribute} damage,{PercentageValue}% del valore massimo del bersaglio di {ReferenceAttribute} come danni da {Attribute}
ST_AbilityEffect/Duration_Suffix,ST_AbilityEffect,Duration_Suffix,s,s
ST_AbilityEffect/Heal_Const,ST_AbilityEffect,Heal_Const,Heal {Value} {Attribute},Ripristina {Value} {Attribute}
ST_AbilityEffect/Heal_Ref_Caster_Current,ST_AbilityEffect,Heal_Ref_Caster_Current,Heal {PercentageValue}% of current {ReferenceAttribute} as {Attribute},Ripristina {PercentageValue}% del valore attuale di {ReferenceAttribute} come {Attribute}
ST_AbilityEffect/Heal_Ref_Caster_Maximum,ST_AbilityEffect,Heal_Ref_Caster_Maximum,Heal {PercentageValue}% of max {ReferenceAttribute} as {Attribute},Ripristina {PercentageValue}% del valore massimo di {ReferenceAttribute} come {Attribute}
ST_AbilityEffect/Heal_Ref_Target_Current,ST_AbilityEffect,Heal_Ref_Target_Current,Heal {PercentageValue}% of target current {ReferenceAttribute} as {Attribute},Ripristina {PercentageValue}% del valore attuale del bersaglio di {ReferenceAttribute} come {Attribute}
ST_AbilityEffect/Heal_Ref_Target_Maximum,ST_AbilityEffect,Heal_Ref_Target_Maximum,Heal {PercentageValue}% of target max {ReferenceAttribute} as {Attribute},Ripristina {PercentageValue}% del valore massimo del bersaglio di {ReferenceAttribute} come {Attribute}
ST_AbilityEffect/Mod_Const_Add,ST_AbilityEffect,Mod_Const_Add,{Value} {Attribute},{Value} {Attribute}
ST_AbilityEffect/Mod_Const_Reduce,ST_AbilityEffect,Mod_Const_Reduce,{Value} {Attribute},{Value} {Attribute}
ST_AbilityEffect/Mod_InjectDamage_Const,ST_AbilityEffect,Mod_InjectDamage_Const,Additional {Value} {InjectTag},Ulteriore {Value} {InjectTag}
ST_AbilityEffect/Mod_InjectDamage_Ref,ST_AbilityEffect,Mod_InjectDamage_Ref,Additional {PercentageValue} of {MaxOrCurrent} {ReferenceAttribute} as {InjectTag},Ulteriore {PercentageValue} del valore {MaxOrCurrent} di {ReferenceAttribute} come {InjectTag}
ST_AbilityEffect/Mod_InjectHeal_Const,ST_AbilityEffect,Mod_InjectHeal_Const,Additional {Value} {InjectTag} healing,Ulteriore guarigione di {Value} {InjectTag}
ST_AbilityEffect/Mod_InjectHeal_Ref,ST_AbilityEffect,Mod_InjectHeal_Ref,Additional {PercentageValue} of {MaxOrCurrent} {ReferenceAttribute} as {InjectTag} healing,Ulteriore guarigione pari a {PercentageValue} del valore {MaxOrCurrent} di {ReferenceAttribute} come {InjectTag}
ST_AbilityEffect/Mod_MaxOrCurrent_Current,ST_AbilityEffect,Mod_MaxOrCurrent_Current,current,attuale
ST_AbilityEffect/Mod_MaxOrCurrent_Max,ST_AbilityEffect,Mod_MaxOrCurrent_Max,maximum,massimo
ST_AbilityEffect/Mod_MaxOrCurrent_Missing,ST_AbilityEffect,Mod_MaxOrCurrent_Missing,missing,mancante
ST_AbilityEffect/Mod_Percentage_Add,ST_AbilityEffect,Mod_Percentage_Add,{PercentageValue} {Attribute},{PercentageValue} {Attribute}
ST_AbilityEffect/Mod_Percentage_Reduce,ST_AbilityEffect,Mod_Percentage_Reduce,{PercentageValue} {Attribute},{PercentageValue} {Attribute}
ST_AbilityEffect/Mod_RefCaster_Add,ST_AbilityEffect,Mod_RefCaster_Add,{PercentageValue} of {MaxOrCurrent} {ReferenceAttribute} to {Attribute},{PercentageValue} del valore {MaxOrCurrent} di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/Mod_RefCaster_Multiply,ST_AbilityEffect,Mod_RefCaster_Multiply,x{PercentageValue} of {MaxOrCurrent} {ReferenceAttribute} to {Attribute},x{PercentageValue} del valore {MaxOrCurrent} di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/Mod_RefCaster_Reduce,ST_AbilityEffect,Mod_RefCaster_Reduce,{PercentageValue} of {MaxOrCurrent} {ReferenceAttribute} to {Attribute},{PercentageValue} del valore {MaxOrCurrent} di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/Mod_RefTarget_Add,ST_AbilityEffect,Mod_RefTarget_Add,{PercentageValue} of target {MaxOrCurrent} {ReferenceAttribute} to {Attribute},{PercentageValue} del valore {MaxOrCurrent} del bersaglio di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/Mod_RefTarget_Multiply,ST_AbilityEffect,Mod_RefTarget_Multiply,x{PercentageValue} of target {MaxOrCurrent} {ReferenceAttribute} to {Attribute},x{PercentageValue} del valore {MaxOrCurrent} del bersaglio di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/Mod_RefTarget_Reduce,ST_AbilityEffect,Mod_RefTarget_Reduce,{PercentageValue} of target {MaxOrCurrent} {ReferenceAttribute} to {Attribute},{PercentageValue} del valore {MaxOrCurrent} del bersaglio di {ReferenceAttribute} a {Attribute}
ST_AbilityEffect/PeriodicEffect_Seconds,ST_AbilityEffect,PeriodicEffect_Seconds,Every {Time}s:,Ogni {Time}s:
ST_AttributeDescription/Desc_AttackCosts,ST_AttributeDescription,Desc_AttackCosts,The amount of Stamina that is spent to perform a light attack.,La quantità di Vigore consumata per sferrare un attacco leggero.
ST_AttributeDescription/Desc_AttackSpeed,ST_AttributeDescription,Desc_AttackSpeed,How fast you can attack with weapons.,La rapidità con cui puoi attaccare con le armi.
ST_AttributeDescription/Desc_CastingSpeed,ST_AttributeDescription,Desc_CastingSpeed,How fast you can cast spells.,La velocità con cui puoi lanciare incantesimi.
